datetime,open,high,low,close,volume
2025-10-16 06:15:00,500.65,512.6,494.0,507.0,33300
2025-10-16 06:30:00,506.7,529.15,505.5,529.1,64500
2025-10-16 06:45:00,529.15,551.15,524.15,546.5,131325
2025-10-16 07:00:00,546.35,568.0,546.0,555.05,130950
2025-10-16 07:15:00,556.85,573.25,552.55,561.5,56700
2025-10-16 07:30:00,560.75,579.0,558.0,578.25,81000
2025-10-16 07:45:00,576.2,582.85,564.0,573.0,47775
2025-10-16 08:00:00,573.0,592.35,567.85,589.1,80400
2025-10-16 08:15:00,590.8,595.0,585.0,587.3,66225
2025-10-16 08:30:00,592.0,632.05,590.15,619.2,83775
2025-10-16 08:45:00,619.2,626.25,605.0,619.75,147000
2025-10-16 09:00:00,619.95,654.25,618.0,647.75,98475
2025-10-16 09:15:00,647.9,651.0,626.3,646.2,102750
2025-10-16 09:30:00,646.2,653.95,604.5,607.75,89325
2025-10-16 09:45:00,608.75,618.0,604.75,608.0,108000
2025-10-17 03:45:00,570.05,627.25,555.05,624.35,168075
2025-10-17 04:00:00,624.95,647.85,618.1,647.85,74700
2025-10-17 04:15:00,648.0,650.0,579.15,628.9,87525
2025-10-17 04:30:00,630.45,708.15,630.45,692.05,67800
2025-10-17 04:45:00,694.2,712.1,691.25,704.1,43350
2025-10-17 05:00:00,703.35,722.4,701.0,718.0,42825
2025-10-17 05:15:00,718.95,764.7,710.0,763.7,55800
2025-10-17 05:30:00,765.0,802.0,762.95,790.0,46725
2025-10-17 05:45:00,789.25,812.9,789.25,809.8,13650
2025-10-17 06:00:00,811.5,825.0,771.05,780.3,41400
2025-10-17 06:15:00,781.7,785.0,751.85,764.9,40800
